
[10-Jan-2026 18:14:02 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "imagen" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 682
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 694
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "hora_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 695
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "imagen" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 682
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 694
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "hora_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 695
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:11 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:23 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:24 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:25 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:45 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:45 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:46 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:47 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:48 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:48 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:48 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:50 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:51 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:51 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:51 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:52 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:52 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:52 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "imagen" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 682
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 694
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "hora_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 695
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "imagen" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 682
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 694
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "hora_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 695
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "imagen" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 682
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 694
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "hora_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 695
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:26:54 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:27:03 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:27:13 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:27:13 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:27:14 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:28:55 America/Mexico_City] PHP Warning:  Undefined array key "user_id" in C:\xampp\htdocs\proyectos\MJBolivia2\includes\auth.php on line 248
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "imagen" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 682
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 694
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "hora_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 695
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "imagen" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 682
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 694
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "hora_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 695
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "imagen" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 682
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 687
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 694
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "hora_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 695
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:30:24 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\index.php on line 708
[10-Jan-2026 18:35:21 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\admin\dashboard.php on line 380
[10-Jan-2026 18:35:21 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\admin\dashboard.php on line 380
[10-Jan-2026 18:35:21 America/Mexico_City] PHP Warning:  Undefined array key "fecha_evento" in C:\xampp\htdocs\proyectos\MJBolivia2\admin\dashboard.php on line 383
[10-Jan-2026 18:35:21 America/Mexico_City] PHP Warning:  Undefined array key "titulo" in C:\xampp\htdocs\proyectos\MJBolivia2\admin\dashboard.php on line 380
[10-Jan-2026 18:35:21 America/Mexico_City] PHP Deprecated:  htmlspecialchars(): Passing null to parameter #1 ($string) of type string is deprecated in C:\xampp\htdocs\proyectos\MJBolivia2\admin\dashboard.php on line 380
